"Plot Title: 20377497"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20377497, SEN S/N: 20353469)","Temp, °C (LGR S/N: 20377497, SEN S/N: 20353470)","Temp, °C (LGR S/N: 20377497, SEN S/N: 20362710)","Temp, °C (LGR S/N: 20377497, SEN S/N: 20362715)","Temp, °C (LGR S/N: 20377497, SEN S/N: 20372266)","Temp, °C (LGR S/N: 20377497, SEN S/N: 20372267)","Water Content, m³/m³ (LGR S/N: 20377497, SEN S/N: 20378024)","Water Content, m³/m³ (LGR S/N: 20377497, SEN S/N: 20378025)","Temp, °C (LGR S/N: 20377497, SEN S/N: 20378789)","RH, % (LGR S/N: 20377497, SEN S/N: 20378789)"
35,06/12/18 11:18:03 PM,17.938,17.391,17.772,17.249,17.677,17.153,0.2817,0.4325,19.888,82.600
36,06/12/18 11:33:03 PM,17.938,17.391,17.772,17.249,17.677,17.177,0.2817,0.4325,19.817,83.700
37,06/12/18 11:48:03 PM,17.962,17.415,17.772,17.249,17.677,17.177,0.2817,0.4325,19.865,84.400
38,06/13/18 12:03:03 AM,17.962,17.415,17.772,17.272,17.701,17.177,0.2821,0.4325,19.865,85.500
39,06/13/18 12:18:03 AM,17.962,17.415,17.772,17.272,17.701,17.177,0.2817,0.4325,19.770,86.200
40,06/13/18 12:33:03 AM,17.962,17.439,17.772,17.272,17.701,17.177,0.2821,0.4317,19.579,88.100
41,06/13/18 12:48:03 AM,17.986,17.439,17.772,17.272,17.701,17.177,0.2821,0.4325,19.579,88.600
42,06/13/18 01:03:03 AM,17.986,17.439,17.772,17.272,17.701,17.201,0.2821,0.4332,19.555,88.800
43,06/13/18 01:18:03 AM,17.986,17.439,17.772,17.272,17.701,17.201,0.2821,0.4325,19.674,89.200
44,06/13/18 01:33:03 AM,18.010,17.439,17.772,17.296,17.701,17.201,0.2821,0.4325,19.579,89.500
45,06/13/18 01:48:03 AM,18.010,17.439,17.772,17.296,17.701,17.201,0.2821,0.4325,19.436,90.900
46,06/13/18 02:03:03 AM,18.010,17.463,17.772,17.296,17.701,17.201,0.2821,0.4332,19.056,92.300
47,06/13/18 02:18:03 AM,18.010,17.463,17.772,17.296,17.701,17.201,0.2821,0.4317,18.913,93.500
48,06/13/18 02:33:03 AM,18.010,17.463,17.772,17.296,17.701,17.201,0.2821,0.4332,18.842,93.800
49,06/13/18 02:48:03 AM,18.010,17.463,17.772,17.296,17.701,17.201,0.2817,0.4325,18.747,93.900
50,06/13/18 03:03:03 AM,18.010,17.463,17.772,17.296,17.677,17.201,0.2821,0.4325,18.675,94.300
51,06/13/18 03:18:03 AM,18.010,17.486,17.748,17.296,17.677,17.225,0.2821,0.4332,18.675,94.700
52,06/13/18 03:33:03 AM,18.010,17.486,17.748,17.320,17.677,17.225,0.2821,0.4332,18.699,94.800
53,06/13/18 03:48:03 AM,17.986,17.486,17.724,17.320,17.677,17.201,0.2821,0.4339,18.723,94.800
54,06/13/18 04:03:03 AM,18.010,17.486,17.724,17.320,17.677,17.225,0.2821,0.4353,18.747,95.400
55,06/13/18 04:18:03 AM,17.986,17.486,17.724,17.320,17.677,17.201,0.2821,0.4416,18.794,95.600
56,06/13/18 04:33:03 AM,18.010,17.486,17.724,17.320,17.677,17.201,0.2821,0.4500,18.961,96.400
57,06/13/18 04:48:03 AM,18.010,17.486,17.724,17.320,17.677,17.201,0.2821,0.4529,19.318,96.600
58,06/13/18 05:03:03 AM,18.010,17.486,17.724,17.320,17.677,17.201,0.2821,0.4543,19.246,96.900
59,06/13/18 05:18:03 AM,18.010,17.510,17.748,17.320,17.701,17.201,0.2821,0.4557,19.222,96.700
60,06/13/18 05:33:03 AM,18.033,17.510,17.748,17.320,17.701,17.201,0.2821,0.4565,19.151,96.700
61,06/13/18 05:48:03 AM,18.033,17.510,17.748,17.320,17.701,17.201,0.2821,0.4557,19.365,96.300
62,06/13/18 06:03:03 AM,18.033,17.510,17.772,17.320,17.701,17.225,0.2821,0.4565,19.199,96.300
63,06/13/18 06:18:03 AM,18.057,17.510,17.772,17.320,17.701,17.225,0.2821,0.4557,19.270,96.700
64,06/13/18 06:33:03 AM,18.057,17.510,17.772,17.344,17.701,17.225,0.2821,0.4557,19.436,96.100
65,06/13/18 06:48:03 AM,18.057,17.510,17.772,17.344,17.724,17.249,0.2821,0.4543,19.460,96.100
66,06/13/18 07:03:03 AM,18.081,17.510,17.772,17.344,17.724,17.249,0.2821,0.4514,19.579,96.000
67,06/13/18 07:18:03 AM,18.105,17.534,17.819,17.344,17.748,17.249,0.2821,0.4500,19.698,96.000
68,06/13/18 07:33:03 AM,18.105,17.534,17.819,17.344,17.748,17.225,0.2821,0.4486,19.912,95.500
69,06/13/18 07:48:03 AM,18.129,17.534,17.819,17.344,17.772,17.225,0.2821,0.4416,20.198,94.900
70,06/13/18 08:03:03 AM,18.152,17.534,17.867,17.344,17.796,17.249,0.2821,0.4416,20.531,93.600
71,06/13/18 08:18:03 AM,18.176,17.534,17.891,17.344,17.843,17.249,0.2821,0.4408,20.984,91.100
72,06/13/18 08:33:03 AM,18.200,17.534,17.915,17.344,17.867,17.249,0.2817,0.4408,21.175,90.100
73,06/13/18 08:48:03 AM,18.247,17.534,17.938,17.344,17.915,17.249,0.2817,0.4401,21.485,89.800
74,06/13/18 09:03:03 AM,18.295,17.534,17.986,17.344,17.962,17.249,0.2817,0.4394,21.867,87.300
75,06/13/18 09:18:03 AM,18.319,17.534,18.010,17.344,18.010,17.249,0.2817,0.4387,22.058,86.500
76,06/13/18 09:33:03 AM,18.366,17.534,18.057,17.344,18.057,17.249,0.2813,0.4373,22.417,86.100
77,06/13/18 09:48:03 AM,18.414,17.558,18.105,17.344,18.105,17.249,0.2817,0.4367,22.537,85.700
78,06/13/18 10:03:03 AM,18.438,17.558,18.152,17.344,18.152,17.272,0.2813,0.4367,22.729,83.600
79,06/13/18 10:18:03 AM,18.485,17.558,18.200,17.344,18.200,17.272,0.2813,0.4367,23.256,81.800
80,06/13/18 10:33:03 AM,18.533,17.558,18.247,17.344,18.247,17.272,0.2810,0.4367,23.497,81.300
81,06/13/18 10:48:03 AM,18.580,17.582,18.295,17.368,18.319,17.272,0.2810,0.4360,23.545,82.100
82,06/13/18 11:03:03 AM,18.628,17.582,18.366,17.368,18.366,17.296,0.2806,0.4353,24.315,78.800
83,06/13/18 11:18:03 AM,18.699,17.582,18.438,17.368,18.438,17.296,0.2806,0.4353,24.436,77.100
84,06/13/18 11:33:03 AM,18.771,17.582,18.485,17.391,18.533,17.320,0.2803,0.4353,24.677,77.700
85,06/13/18 11:48:03 AM,18.818,17.605,18.557,17.391,18.580,17.320,0.2800,0.4353,24.895,76.700
86,06/13/18 12:03:03 PM,18.866,17.605,18.628,17.415,18.652,17.344,0.2796,0.4353,25.477,77.200
87,06/13/18 12:18:03 PM,18.937,17.629,18.699,17.415,18.723,17.344,0.2793,0.4346,25.501,74.700
88,06/13/18 12:33:03 PM,18.985,17.629,18.771,17.439,18.818,17.344,0.2793,0.4346,25.380,77.300
89,06/13/18 12:48:03 PM,19.056,17.629,18.866,17.439,18.889,17.368,0.2790,0.4346,26.012,75.500
90,06/13/18 01:03:03 PM,19.127,17.653,18.913,17.463,18.985,17.391,0.2786,0.4346,26.524,73.800
91,06/13/18 01:18:03 PM,19.199,17.677,19.008,17.486,19.056,17.391,0.2780,0.4353,26.329,74.700
92,06/13/18 01:33:03 PM,19.246,17.677,19.080,17.486,19.127,17.415,0.2776,0.4339,26.500,73.500
93,06/13/18 01:48:03 PM,19.341,17.701,19.151,17.510,19.199,17.439,0.2776,0.4346,26.793,74.300
94,06/13/18 02:03:03 PM,19.436,17.724,19.222,17.534,19.246,17.439,0.2773,0.4346,26.916,73.600
95,06/13/18 02:18:03 PM,19.484,17.724,19.270,17.558,19.318,17.463,0.2770,0.4346,26.622,73.900
96,06/13/18 02:33:03 PM,19.532,17.748,19.341,17.582,19.365,17.486,0.2766,0.4346,27.186,73.300
97,06/13/18 02:48:03 PM,19.579,17.772,19.389,17.605,19.436,17.510,0.2766,0.4346,27.358,73.100
98,06/13/18 03:03:03 PM,19.627,17.772,19.436,17.629,19.484,17.534,0.2759,0.4346,26.720,75.100
99,06/13/18 03:18:03 PM,19.674,17.796,19.484,17.629,19.532,17.558,0.2759,0.4339,26.818,75.800
100,06/13/18 03:33:03 PM,19.722,17.819,19.532,17.677,19.579,17.582,0.2756,0.4346,27.358,75.700
101,06/13/18 03:48:03 PM,19.770,17.843,19.579,17.701,19.627,17.605,0.2756,0.4346,27.530,73.900
102,06/13/18 04:03:03 PM,19.817,17.867,19.627,17.724,19.698,17.629,0.2753,0.4332,27.333,73.700
103,06/13/18 04:18:03 PM,19.841,17.891,19.674,17.724,19.746,17.653,0.2749,0.4339,27.382,74.500
104,06/13/18 04:33:03 PM,19.865,17.915,19.722,17.748,19.770,17.677,0.2746,0.4339,26.965,76.400
105,06/13/18 04:48:03 PM,19.888,17.915,19.746,17.772,19.817,17.677,0.2743,0.4332,26.451,78.200
106,06/13/18 05:03:03 PM,19.912,17.962,19.770,17.796,19.817,17.724,0.2743,0.4339,26.256,80.900
107,06/13/18 05:18:03 PM,19.912,17.962,19.793,17.819,19.841,17.724,0.2739,0.4339,26.867,78.100
108,06/13/18 05:33:03 PM,19.936,18.010,19.817,17.867,19.841,17.748,0.2743,0.4325,26.720,78.800
109,06/13/18 05:48:03 PM,19.960,18.010,19.817,17.891,19.865,17.772,0.2739,0.4339,27.136,77.900
110,06/13/18 06:03:03 PM,19.960,18.033,19.865,17.915,19.888,17.796,0.2739,0.4339,27.038,77.700
111,06/13/18 06:18:03 PM,20.007,18.057,19.888,17.938,19.912,17.819,0.2736,0.4325,27.161,77.400
112,06/13/18 06:33:03 PM,20.007,18.081,19.912,17.938,19.936,17.843,0.2736,0.4339,27.136,77.200
113,06/13/18 06:48:03 PM,20.031,18.105,19.912,17.962,19.960,17.867,0.2736,0.4339,27.014,78.000
114,06/13/18 07:03:03 PM,20.055,18.105,19.960,17.986,19.960,17.891,0.2736,0.4325,27.161,77.700
115,06/13/18 07:18:03 PM,20.079,18.129,19.960,18.033,19.984,17.915,0.2736,0.4339,26.916,79.100
116,06/13/18 07:33:03 PM,20.079,18.152,20.007,18.057,19.984,17.915,0.2736,0.4339,26.158,82.600
117,06/13/18 07:48:03 PM,20.079,18.176,20.007,18.081,19.984,17.938,0.2736,0.4332,25.525,85.000
118,06/13/18 08:03:03 PM,20.079,18.200,20.007,18.105,19.984,17.962,0.2736,0.4332,25.623,84.700
119,06/13/18 08:18:03 PM,20.055,18.200,20.007,18.129,19.984,17.986,0.2736,0.4325,25.065,86.200
120,06/13/18 08:33:03 PM,20.055,18.224,20.031,18.152,19.960,17.986,0.2736,0.4332,25.210,86.200
121,06/13/18 08:48:03 PM,20.055,18.247,20.031,18.176,19.960,18.010,0.2732,0.4325,25.089,86.100
122,06/13/18 09:03:03 PM,20.031,18.271,20.031,18.200,19.936,18.033,0.2732,0.4332,24.968,86.600
123,06/13/18 09:18:03 PM,20.031,18.295,20.031,18.224,19.936,18.033,0.2732,0.4325,24.677,87.400
124,06/13/18 09:33:03 PM,20.031,18.295,20.031,18.247,19.936,18.057,0.2736,0.4332,25.623,84.600
125,06/13/18 09:48:03 PM,20.007,18.295,20.031,18.271,19.912,18.081,0.2736,0.4325,25.817,83.400
126,06/13/18 10:03:03 PM,20.031,18.319,20.055,18.295,19.912,18.081,0.2736,0.4332,25.841,83.100
127,06/13/18 10:18:03 PM,20.031,18.343,20.055,18.319,19.936,18.105,0.2736,0.4332,25.768,83.000
128,06/13/18 10:33:03 PM,20.055,18.343,20.055,18.343,19.936,18.105,0.2736,0.4325,25.720,83.000
129,06/13/18 10:48:03 PM,20.055,18.366,20.079,18.343,19.936,18.129,0.2736,0.4332,25.501,84.000
130,06/13/18 11:03:03 PM,20.055,18.390,20.103,18.366,19.936,18.129,0.2736,0.4332,24.895,85.800
131,06/13/18 11:18:03 PM,20.055,18.390,20.103,18.390,19.936,18.152,0.2736,0.4325,25.186,85.200
132,06/13/18 11:33:03 PM,20.055,18.390,20.103,18.390,19.936,18.152,0.2736,0.4332,24.847,87.200
133,06/13/18 11:48:03 PM,20.055,18.414,20.103,18.414,19.936,18.176,0.2736,0.4332,25.380,84.900
134,06/14/18 12:03:03 AM,20.055,18.438,20.103,18.438,19.936,18.176,0.2736,0.4317,24.847,86.500
135,06/14/18 12:18:03 AM,20.055,18.438,20.103,18.438,19.936,18.176,0.2736,0.4332,24.219,88.800
136,06/14/18 12:33:03 AM,20.055,18.438,20.103,18.461,19.936,18.200,0.2736,0.4317,24.098,89.600
137,06/14/18 12:48:03 AM,20.055,18.461,20.103,18.461,19.936,18.200,0.2736,0.4325,23.809,91.000
138,06/14/18 01:03:03 AM,20.055,18.485,20.103,18.485,19.936,18.224,0.2736,0.4317,23.641,91.600
139,06/14/18 01:18:03 AM,20.031,18.485,20.103,18.485,19.912,18.224,0.2736,0.4325,23.593,91.900
140,06/14/18 01:33:03 AM,20.031,18.485,20.079,18.485,19.912,18.224,0.2736,0.4317,23.424,92.500
141,06/14/18 01:48:03 AM,20.007,18.509,20.079,18.509,19.912,18.247,0.2736,0.4325,23.472,92.800
142,06/14/18 02:03:03 AM,20.007,18.509,20.055,18.533,19.888,18.247,0.2736,0.4325,23.497,92.800
143,06/14/18 02:18:03 AM,20.007,18.509,20.055,18.533,19.888,18.247,0.2739,0.4325,23.352,93.100
144,06/14/18 02:33:03 AM,20.007,18.533,20.055,18.533,19.865,18.271,0.2739,0.4325,23.328,93.400
145,06/14/18 02:48:03 AM,19.984,18.533,20.055,18.557,19.865,18.271,0.2739,0.4325,23.112,94.100
146,06/14/18 03:03:03 AM,19.984,18.533,20.031,18.557,19.865,18.295,0.2736,0.4325,23.088,94.100
147,06/14/18 03:18:03 AM,19.984,18.557,20.031,18.580,19.841,18.295,0.2736,0.4325,23.112,94.400
148,06/14/18 03:33:03 AM,19.960,18.557,20.007,18.580,19.841,18.295,0.2739,0.4325,22.992,94.700
149,06/14/18 03:48:03 AM,19.960,18.557,20.007,18.580,19.841,18.295,0.2739,0.4325,22.824,94.900
150,06/14/18 04:03:03 AM,19.960,18.580,20.007,18.580,19.817,18.295,0.2739,0.4325,22.824,95.200
151,06/14/18 04:18:03 AM,19.960,18.580,20.007,18.604,19.817,18.319,0.2739,0.4325,22.920,95.000
152,06/14/18 04:33:03 AM,19.936,18.580,19.984,18.604,19.817,18.319,0.2739,0.4325,22.992,94.300
153,06/14/18 04:48:03 AM,19.936,18.580,19.960,18.604,19.793,18.319,0.2739,0.4332,23.064,93.000
154,06/14/18 05:03:03 AM,19.936,18.580,19.960,18.604,19.793,18.319,0.2739,0.4325,22.968,91.900
155,06/14/18 05:18:03 AM,19.912,18.604,19.960,18.604,19.793,18.343,0.2739,0.4325,22.824,91.200
156,06/14/18 05:33:03 AM,19.912,18.580,19.960,18.628,19.770,18.343,0.2739,0.4325,22.729,91.100
157,06/14/18 05:48:03 AM,19.912,18.604,19.936,18.628,19.746,18.343,0.2739,0.4317,22.705,90.600
158,06/14/18 06:03:03 AM,19.912,18.604,19.912,18.628,19.746,18.343,0.2739,0.4325,22.513,90.500
159,06/14/18 06:18:03 AM,19.888,18.604,19.912,18.628,19.722,18.343,0.2739,0.4317,22.417,90.200
160,06/14/18 06:33:03 AM,19.865,18.604,19.888,18.628,19.722,18.343,0.2739,0.4325,22.274,90.400
161,06/14/18 06:48:03 AM,19.865,18.628,19.865,18.628,19.698,18.366,0.2739,0.4317,22.058,91.200
162,06/14/18 07:03:03 AM,19.841,18.628,19.841,18.628,19.674,18.366,0.2739,0.4325,22.058,90.800
163,06/14/18 07:18:03 AM,19.841,18.628,19.817,18.628,19.651,18.366,0.2739,0.4325,22.082,89.000
164,06/14/18 07:33:03 AM,19.817,18.628,19.793,18.604,19.651,18.366,0.2736,0.4317,21.939,81.500
165,06/14/18 07:48:03 AM,19.817,18.628,19.746,18.604,19.627,18.366,0.2739,0.4325,21.676,77.800
166,06/14/18 08:03:03 AM,19.770,18.628,19.698,18.580,19.579,18.366,0.2736,0.4317,21.342,78.300
167,06/14/18 08:18:03 AM,19.722,18.628,19.627,18.580,19.532,18.366,0.2736,0.4317,21.342,73.300
168,06/14/18 08:33:03 AM,19.698,18.628,19.579,18.557,19.508,18.366,0.2736,0.4317,21.270,73.800
169,06/14/18 08:48:03 AM,19.674,18.628,19.532,18.557,19.460,18.366,0.2736,0.4317,21.390,75.200
170,06/14/18 09:03:03 AM,19.651,18.628,19.484,18.557,19.436,18.366,0.2732,0.4317,21.652,71.900
171,06/14/18 09:18:03 AM,19.627,18.604,19.460,18.533,19.413,18.366,0.2729,0.4317,21.939,73.500
172,06/14/18 09:33:03 AM,19.627,18.604,19.436,18.533,19.413,18.366,0.2729,0.4317,22.369,68.900
173,06/14/18 09:48:03 AM,19.627,18.580,19.413,18.509,19.413,18.366,0.2729,0.4317,22.561,70.500
174,06/14/18 10:03:03 AM,19.627,18.580,19.413,18.509,19.413,18.366,0.2726,0.4325,22.896,66.700
175,06/14/18 10:18:03 AM,19.627,18.580,19.389,18.485,19.413,18.366,0.2722,0.4317,23.040,61.800
176,06/14/18 10:33:03 AM,19.627,18.580,19.389,18.485,19.413,18.366,0.2719,0.4325,22.609,60.500
177,06/14/18 10:48:03 AM,19.603,18.557,19.389,18.461,19.413,18.366,0.2715,0.4317,22.537,62.200
178,06/14/18 11:03:03 AM,19.579,18.557,19.365,18.461,19.413,18.366,0.2715,0.4325,22.800,62.200
179,06/14/18 11:18:03 AM,19.579,18.533,19.365,18.438,19.413,18.366,0.2712,0.4317,23.617,61.400
180,06/14/18 11:33:03 AM,19.579,18.533,19.365,18.438,19.436,18.343,0.2708,0.4325,23.905,58.000
181,06/14/18 11:48:03 AM,19.603,18.533,19.389,18.438,19.436,18.343,0.2705,0.4325,24.702,51.100
182,06/14/18 12:03:03 PM,19.627,18.533,19.389,18.438,19.460,18.343,0.2701,0.4310,25.162,47.700
183,06/14/18 12:18:03 PM,19.627,18.509,19.436,18.414,19.484,18.343,0.2698,0.4325,25.234,45.700
184,06/14/18 12:33:03 PM,19.651,18.533,19.436,18.414,19.508,18.343,0.2694,0.4317,25.744,48.100
185,06/14/18 12:48:03 PM,19.674,18.509,19.484,18.414,19.555,18.343,0.2694,0.4317,25.890,44.200
186,06/14/18 01:03:03 PM,19.698,18.509,19.508,18.414,19.603,18.343,0.2691,0.4325,26.549,41.700
187,06/14/18 01:18:03 PM,19.722,18.509,19.532,18.414,19.627,18.343,0.2684,0.4325,26.598,41.200
188,06/14/18 01:33:03 PM,19.746,18.509,19.579,18.414,19.651,18.343,0.2680,0.4325,26.818,40.300
189,06/14/18 01:48:03 PM,19.817,18.509,19.627,18.414,19.674,18.343,0.2680,0.4325,27.087,42.700
190,06/14/18 02:03:03 PM,19.936,18.509,19.627,18.414,19.674,18.343,0.2677,0.4325,27.308,35.800
191,06/14/18 02:18:03 PM,19.960,18.509,19.627,18.414,19.674,18.366,0.2673,0.4310,27.063,41.500
192,06/14/18 02:33:03 PM,19.960,18.509,19.651,18.414,19.698,18.366,0.2670,0.4325,27.382,36.900
193,06/14/18 02:48:03 PM,19.960,18.509,19.674,18.414,19.722,18.366,0.2666,0.4317,27.308,41.300
194,06/14/18 03:03:03 PM,19.936,18.509,19.698,18.438,19.746,18.366,0.2664,0.4310,27.136,43.800
195,06/14/18 03:18:03 PM,19.936,18.533,19.722,18.438,19.746,18.366,0.2660,0.4317,26.965,44.300
196,06/14/18 03:33:03 PM,19.936,18.533,19.722,18.438,19.746,18.390,0.2657,0.4317,27.014,45.600
197,06/14/18 03:48:03 PM,19.960,18.533,19.746,18.438,19.770,18.390,0.2657,0.4310,26.842,47.200
198,06/14/18 04:03:03 PM,19.960,18.533,19.770,18.438,19.770,18.390,0.2653,0.4317,26.720,47.200
199,06/14/18 04:18:03 PM,19.960,18.557,19.770,18.461,19.793,18.390,0.2650,0.4317,27.087,44.700
200,06/14/18 04:33:03 PM,19.960,18.557,19.770,18.461,19.770,18.390,0.2646,0.4310,26.573,46.400
201,06/14/18 04:48:03 PM,19.960,18.557,19.793,18.461,19.770,18.390,0.2642,0.4317,26.818,47.100
202,06/14/18 05:03:03 PM,19.960,18.557,19.793,18.461,19.770,18.414,0.2642,0.4317,26.451,46.900
203,06/14/18 05:18:03 PM,19.960,18.557,19.793,18.485,19.770,18.414,0.2639,0.4317,26.256,50.500
204,06/14/18 05:33:03 PM,19.960,18.580,19.793,18.485,19.770,18.414,0.2639,0.4317,26.061,47.100
205,06/14/18 05:48:03 PM,19.936,18.580,19.793,18.485,19.746,18.414,0.2635,0.4317,26.012,45.900
206,06/14/18 06:03:03 PM,19.936,18.580,19.793,18.485,19.746,18.438,0.2635,0.4317,25.914,46.400
207,06/14/18 06:18:03 PM,19.936,18.580,19.793,18.509,19.722,18.438,0.2635,0.4317,25.939,44.500
208,06/14/18 06:33:03 PM,19.912,18.580,19.770,18.509,19.722,18.438,0.2632,0.4305,25.671,45.600
209,06/14/18 06:48:03 PM,19.912,18.580,19.770,18.533,19.698,18.438,0.2632,0.4298,25.501,46.800
210,06/14/18 07:03:03 PM,19.888,18.604,19.746,18.533,19.674,18.438,0.2628,0.4284,25.258,47.700
211,06/14/18 07:18:03 PM,19.865,18.604,19.746,18.557,19.651,18.461,0.2628,0.4298,24.992,47.900
212,06/14/18 07:33:03 PM,19.865,18.604,19.722,18.557,19.651,18.461,0.2628,0.4291,24.992,49.200
213,06/14/18 07:48:03 PM,19.841,18.604,19.722,18.557,19.627,18.461,0.2628,0.4298,24.532,50.200
214,06/14/18 08:03:03 PM,19.817,18.628,19.698,18.557,19.627,18.461,0.2628,0.4291,23.713,59.900
215,06/14/18 08:18:03 PM,19.817,18.628,19.698,18.580,19.603,18.461,0.2628,0.4298,22.992,66.400
216,06/14/18 08:33:03 PM,19.793,18.628,19.674,18.580,19.603,18.461,0.2628,0.4298,22.441,71.900
217,06/14/18 08:48:03 PM,19.770,18.628,19.674,18.580,19.579,18.461,0.2628,0.4291,21.867,73.900
218,06/14/18 09:03:03 PM,19.746,18.628,19.651,18.604,19.555,18.461,0.2628,0.4291,21.700,73.600
219,06/14/18 09:18:03 PM,19.722,18.628,19.627,18.604,19.508,18.461,0.2628,0.4291,21.485,74.900
220,06/14/18 09:33:03 PM,19.698,18.652,19.603,18.628,19.484,18.461,0.2628,0.4291,20.841,78.200
221,06/14/18 09:48:03 PM,19.651,18.652,19.555,18.628,19.460,18.485,0.2628,0.4284,19.841,79.900
222,06/14/18 10:03:03 PM,19.627,18.652,19.532,18.628,19.389,18.461,0.2628,0.4291,19.460,81.800
223,06/14/18 10:18:03 PM,19.555,18.652,19.460,18.628,19.341,18.461,0.2628,0.4284,19.294,81.200
224,06/14/18 10:33:03 PM,19.508,18.652,19.413,18.628,19.294,18.461,0.2632,0.4284,18.913,80.700
225,06/14/18 10:48:03 PM,19.436,18.652,19.365,18.628,19.246,18.461,0.2628,0.4284,18.390,82.400
